session_id,user_id,session_date,duration_minutes,pages_viewed
26650,4452,2023-05-01,49,13
26651,4530,2023-05-03,7,7
26652,507,2023-02-28,33,13
26653,6050,2023-04-28,38,11
26654,6124,2023-04-25,34,5
26655,5150,2023-06-26,45,3
26656,626,2023-04-06,10,5
26657,6264,2023-06-19,14,1
26658,3965,2023-04-11,53,12
26659,2425,2023-05-31,14,1
26660,1513,2023-04-27,12,2
26661,4035,2023-04-11,9,1
26662,7801,2023-03-23,7,14
26663,7142,2023-06-14,16,7
26664,5823,2023-04-06,57,12
26665,2691,2023-06-18,5,2
26666,5898,2023-04-17,39,4
26667,7011,2023-06-15,56,5
26668,7223,2023-06-24,28,3
26669,1783,2023-03-31,40,5
26670,7828,2023-02-13,58,12
26671,7809,2023-06-03,40,12
26672,554,2023-04-10,7,10
26673,6424,2023-05-14,35,2
26674,8667,2023-04-22,32,7
26675,7855,2023-06-19,48,14
26676,5948,2023-06-24,58,9
26677,2586,2023-06-27,52,11
26678,8364,2023-05-22,55,5
26679,7555,2023-05-31,59,11
26680,6110,2023-06-23,14,9
26681,8294,2023-01-28,17,7
26682,650,2023-04-05,21,4
26683,8465,2023-06-21,32,13
26684,4999,2023-05-28,56,5
26685,5518,2023-05-01,1,11
26686,1656,2023-02-07,59,7
26687,8942,2023-05-15,46,6
26688,1990,2023-03-21,51,6
26689,6482,2023-04-09,41,12
26690,6418,2023-04-28,46,14
26691,5470,2023-06-27,2,8
26692,6084,2023-05-20,35,11
26693,8430,2023-05-22,29,11
26694,7598,2023-06-28,27,13
26695,4979,2023-06-21,38,12
26696,7080,2023-03-10,28,4
26697,8634,2023-06-22,26,8
26698,1610,2023-06-26,7,5
26699,3629,2023-04-01,20,12
26700,3814,2023-04-09,37,3
26701,1974,2023-06-16,43,7
26702,5696,2023-06-19,34,3
26703,7885,2023-03-08,50,1
26704,2171,2023-06-24,45,12
26705,4276,2023-05-16,57,7
26706,8682,2023-06-15,32,4
26707,5633,2023-03-19,52,3
26708,5110,2023-05-31,17,11
26709,9700,2023-06-11,16,12
26710,173,2023-06-22,48,4
26711,4198,2023-03-18,47,12
26712,6088,2023-06-09,2,13
26713,4030,2023-05-30,19,14
26714,3118,2023-05-23,31,4
26715,5029,2023-04-15,40,6
26716,188,2023-06-23,41,6
26717,3703,2023-06-28,57,3
26718,4678,2023-06-10,24,6
26719,1169,2023-06-20,27,1
26720,6210,2023-05-02,25,3
26721,9554,2023-02-15,4,10
26722,348,2023-04-19,32,7
26723,3598,2023-04-28,10,4
26724,9089,2023-04-12,22,13
26725,9835,2023-05-14,18,6
26726,367,2023-06-14,42,14
26727,7335,2023-06-05,54,7
26728,1992,2023-06-01,29,8
26729,6474,2023-05-21,20,14
26730,2466,2023-05-20,11,10
26731,7094,2023-05-05,33,10
26732,9390,2023-06-12,43,6
26733,9505,2023-04-13,17,6
26734,752,2023-02-20,37,5
26735,8763,2023-05-12,43,5
26736,165,2023-03-01,41,3
26737,8094,2023-02-22,25,4
26738,8212,2023-03-16,5,10
26739,4551,2023-03-06,42,12
26740,5375,2023-02-22,12,3
26741,8295,2023-05-07,18,8
26742,7933,2023-05-28,17,12
26743,7588,2023-04-26,53,10
26744,3796,2023-06-21,28,12
26745,2799,2023-05-24,19,4
26746,4002,2023-06-16,33,11
26747,1788,2023-03-09,17,8
26748,6615,2023-01-11,14,2
26749,7928,2023-01-22,35,13
26750,4671,2023-06-29,9,9
26751,2840,2023-06-26,24,5
26752,393,2023-06-29,10,5
26753,4152,2023-06-09,42,6
26754,9767,2023-06-14,33,1
26755,5510,2023-04-23,27,13
26756,8821,2023-05-28,35,13
26757,4070,2023-05-06,7,14
26758,6438,2023-05-10,18,12
26759,136,2023-05-31,52,11
26760,2600,2023-06-13,25,1
26761,5513,2023-06-25,7,4
26762,6991,2023-04-29,48,10
26763,7902,2023-05-16,24,7
26764,177,2023-05-20,19,5
26765,8669,2023-06-27,36,1
26766,3962,2023-05-21,57,6
26767,3718,2023-06-09,10,11
26768,9501,2023-06-29,8,13
26769,6675,2023-05-17,52,5
26770,6885,2023-04-20,55,8
26771,6555,2023-05-25,34,14
26772,3787,2023-06-25,6,9
26773,8201,2023-06-02,28,5
26774,3536,2023-06-11,32,8
26775,1651,2023-05-04,22,11
26776,5778,2023-05-30,47,4
26777,8952,2023-06-29,32,10
26778,9613,2023-05-24,18,8
26779,71,2023-06-09,54,1
26780,969,2023-04-21,8,4
26781,6938,2023-05-06,20,3
26782,6294,2023-06-20,14,12
26783,8173,2023-06-09,21,5
26784,592,2023-05-23,8,5
26785,7652,2023-02-08,51,13
26786,1497,2023-04-22,13,14
26787,796,2023-02-18,26,13
26788,8733,2023-06-01,9,4
26789,4767,2023-05-06,36,2
26790,2073,2023-06-26,22,13
26791,9972,2023-04-29,18,2
26792,7861,2023-06-21,31,14
26793,7058,2023-03-07,30,8
26794,5449,2023-04-15,56,9
26795,7247,2023-05-23,43,6
26796,5981,2023-05-28,51,3
26797,5687,2023-06-14,11,5
26798,940,2023-06-12,15,5
26799,1034,2023-06-28,51,10
26800,2048,2023-03-14,21,4
26801,2743,2023-02-24,31,6
26802,778,2023-03-21,17,10
26803,3942,2023-05-27,4,10
26804,9108,2023-05-24,1,11
26805,4159,2023-06-10,13,1
26806,2553,2023-04-07,55,1
26807,5379,2023-06-11,15,13
26808,2052,2023-04-14,41,9
26809,4337,2023-05-18,36,6
26810,2345,2023-06-22,48,14
26811,5631,2023-06-14,45,9
26812,1190,2023-06-06,38,11
26813,4619,2023-06-27,3,10
26814,2803,2023-06-16,13,4
26815,6560,2023-04-18,27,6
26816,5714,2023-05-16,52,8
26817,2870,2023-06-20,5,12
26818,7294,2023-04-03,19,12
26819,3795,2023-02-18,39,12
26820,3792,2023-03-13,21,1
26821,3459,2023-06-15,42,8
26822,6029,2023-06-22,36,3
26823,3128,2023-06-28,51,9
26824,5617,2023-02-14,28,11
26825,8957,2023-05-03,17,8
26826,6821,2023-04-30,23,2
26827,3678,2023-05-27,55,10
26828,2424,2023-04-05,15,12
26829,5492,2023-05-17,18,2
26830,8100,2023-06-24,48,11
26831,6726,2023-03-13,53,7
26832,5408,2023-05-30,25,7
26833,7464,2023-04-02,39,12
26834,5536,2023-04-19,57,7
26835,5867,2023-04-26,24,1
26836,2521,2023-03-29,2,3
26837,1881,2023-04-15,26,11
26838,5430,2023-05-05,17,8
26839,2745,2023-06-27,35,9
26840,4744,2023-05-17,45,12
26841,4778,2023-06-28,3,14
26842,1763,2023-04-05,8,14
26843,9542,2023-03-20,22,8
26844,5867,2023-05-24,3,14
26845,9156,2023-06-08,6,5
26846,428,2023-06-14,51,3
26847,31,2023-06-28,1,7
26848,9557,2023-05-11,59,13
26849,8664,2023-06-14,3,11
26850,9847,2023-05-27,14,7
26851,3914,2023-06-11,17,8
26852,391,2023-04-08,33,8
26853,2458,2023-06-16,47,13
26854,5276,2023-06-27,29,6
26855,7554,2023-04-18,47,12
26856,4348,2023-04-28,38,13
26857,9294,2023-05-20,10,7
26858,4751,2023-06-08,39,2
26859,470,2023-05-01,39,7
26860,7328,2023-03-26,42,2
26861,5082,2023-06-28,36,2
26862,5056,2023-03-16,21,3
26863,9528,2023-04-24,33,10
26864,1112,2023-05-16,56,8
26865,5285,2023-04-03,52,1
26866,1406,2023-06-24,49,5
26867,1346,2023-03-16,32,13
26868,3271,2023-03-02,13,2
26869,8200,2023-05-30,25,5
26870,7364,2023-05-16,2,12
26871,3131,2023-06-25,36,4
26872,4590,2023-05-15,13,2
26873,5110,2023-06-22,2,5
26874,2186,2023-06-02,2,7
26875,4624,2023-06-26,29,10
26876,514,2023-06-11,9,3
26877,5744,2023-05-29,30,5
26878,319,2023-06-29,34,9
26879,4645,2023-03-31,36,8
26880,8381,2023-06-06,39,7
26881,6932,2023-04-18,26,9
26882,9532,2023-06-23,50,5
26883,7957,2023-03-30,33,13
26884,8542,2023-05-15,56,9
26885,3481,2023-06-26,55,12
26886,4143,2023-06-19,32,1
26887,1873,2023-06-10,52,7
26888,3624,2023-06-26,28,7
26889,6579,2023-06-27,20,12
26890,979,2023-03-12,12,12
26891,3221,2023-05-12,16,2
26892,8455,2023-04-12,46,12
26893,4802,2023-04-23,56,10
26894,4348,2023-06-04,2,9
26895,7100,2023-05-31,28,3
26896,6294,2023-06-20,16,5
26897,5554,2023-06-17,29,6
26898,1275,2023-02-19,11,11
26899,8245,2023-06-22,27,9
26900,8176,2023-06-27,45,12
26901,2057,2023-06-11,2,6
26902,6996,2023-05-04,45,9
26903,3570,2023-06-27,57,14
26904,831,2023-06-29,39,3
26905,4304,2023-06-20,14,6
26906,7514,2023-05-04,46,11
26907,2638,2023-04-17,10,2
26908,855,2023-06-06,25,14
26909,9292,2023-04-05,19,1
26910,9732,2023-06-20,20,1
26911,5073,2023-06-25,31,14
26912,4956,2023-06-05,32,10
26913,821,2023-06-21,22,7
26914,6454,2023-06-01,14,10
26915,3879,2023-05-14,17,11
26916,7804,2023-03-27,59,7
26917,1396,2023-04-12,41,11
26918,7670,2023-06-28,50,14
26919,3615,2023-05-15,42,1
26920,4617,2023-06-26,44,12
26921,9033,2023-06-09,34,7
26922,1014,2023-06-07,10,9
26923,3392,2023-06-15,22,5
26924,7308,2023-06-17,17,3
26925,2268,2023-06-28,35,14
26926,1168,2023-05-11,57,13
26927,9573,2023-05-20,57,6
26928,8697,2023-06-29,28,13
26929,9158,2023-06-25,57,2
26930,8440,2023-06-22,34,14
26931,2055,2023-03-28,22,12
26932,160,2023-03-22,8,3
26933,6065,2023-06-21,46,6
26934,5430,2023-06-22,10,10
26935,5208,2023-06-24,18,14
26936,3038,2023-05-15,40,9
26937,4010,2023-04-30,35,4
26938,8929,2023-05-06,22,11
26939,8538,2023-06-06,36,6
26940,3329,2023-02-22,34,2
26941,756,2023-05-02,44,12
26942,4884,2023-05-20,37,11
26943,6512,2023-05-31,26,3
26944,5132,2023-06-29,22,4
26945,7867,2023-06-02,39,7
26946,3819,2023-05-30,26,11
26947,470,2023-05-31,57,1
26948,631,2023-06-29,54,13
26949,4871,2023-03-16,21,6
26950,5846,2023-06-13,24,10
26951,7323,2023-05-26,50,6
26952,4365,2023-04-14,40,3
26953,2414,2023-06-29,40,7
26954,186,2023-06-11,45,6
26955,836,2023-05-30,52,6
26956,4055,2023-06-04,40,3
26957,3351,2023-05-08,30,10
26958,9284,2023-04-20,52,2
26959,3500,2023-04-27,16,7
26960,8691,2023-05-25,54,8
26961,5810,2023-05-20,42,5
26962,4161,2023-05-02,56,1
26963,9162,2023-06-25,55,9
26964,3960,2023-06-10,30,5
26965,8607,2023-06-20,41,5
26966,3952,2023-06-19,38,1
26967,2707,2023-04-01,7,14
26968,4344,2023-06-22,35,5
26969,7991,2023-03-31,39,2
26970,2788,2023-04-13,25,4
26971,5406,2023-04-14,6,7
26972,1502,2023-03-14,54,8
26973,3387,2023-05-24,40,5
26974,4391,2023-03-26,14,7
26975,8729,2023-01-22,11,7
26976,813,2023-06-27,31,12
26977,5640,2023-04-13,58,7
26978,3936,2023-03-29,30,6
26979,3692,2023-06-10,30,12
26980,4295,2023-06-23,22,13
26981,7611,2023-06-27,10,7
26982,4694,2023-05-28,38,6
26983,4829,2023-05-15,2,9
26984,7170,2023-05-16,34,1
26985,7409,2023-04-09,34,10
26986,2959,2023-04-16,17,2
26987,8182,2023-05-10,32,3
26988,2906,2023-06-29,1,6
26989,9355,2023-04-26,44,12
26990,3572,2023-05-17,58,5
26991,7236,2023-05-14,45,6
26992,2352,2023-03-24,51,4
26993,3927,2023-06-15,59,12
26994,8509,2023-05-04,57,5
26995,583,2023-06-14,32,5
26996,2082,2023-06-08,38,13
26997,7421,2023-06-27,44,6
26998,6000,2023-02-26,4,1
26999,6614,2023-05-30,40,2
27000,9610,2023-05-20,18,12
27001,490,2023-02-13,13,12
27002,6371,2023-05-27,59,3
27003,2779,2023-03-26,3,3
27004,4551,2023-05-25,57,11
27005,8597,2023-05-09,37,14
27006,1915,2023-05-23,46,9
27007,996,2023-05-28,29,11
27008,592,2023-06-06,57,11
27009,6374,2023-06-15,8,10
27010,4375,2023-03-07,32,9
27011,4012,2023-06-16,47,6
27012,9061,2023-04-27,30,1
27013,749,2023-04-30,45,8
27014,1165,2023-06-21,22,13
27015,5860,2023-03-14,41,5
27016,5451,2023-04-08,4,14
27017,3518,2023-03-27,25,11
27018,6589,2023-06-25,16,6
27019,460,2023-06-29,24,10
27020,9130,2023-06-27,46,1
27021,6435,2023-05-28,29,6
27022,6823,2023-04-29,46,10
27023,4315,2023-04-29,13,8
27024,780,2023-06-28,40,11
27025,257,2023-05-02,27,10
27026,1229,2023-06-06,40,4
27027,4082,2023-06-18,35,11
27028,6440,2023-03-06,29,14
27029,646,2023-06-23,2,3
27030,4527,2023-03-18,35,8
27031,5810,2023-02-11,43,9
27032,3052,2023-04-03,10,2
27033,7432,2023-06-29,47,2
27034,613,2023-05-09,16,4
27035,6658,2023-05-17,5,5
27036,6898,2023-04-16,32,9
27037,4356,2023-06-28,11,14
27038,1685,2023-05-27,38,1
27039,6965,2023-05-23,36,12
27040,9754,2023-06-27,32,10
27041,7070,2023-06-16,34,5
27042,6817,2023-03-04,20,5
27043,1996,2023-06-29,30,1
27044,2566,2023-05-23,22,13
27045,596,2023-06-27,50,12
27046,286,2023-06-07,27,12
27047,107,2023-05-22,46,4
27048,3080,2023-03-26,39,10
27049,1387,2023-06-13,15,13
27050,9888,2023-05-22,39,14
27051,9520,2023-05-17,17,1
27052,3012,2023-03-03,45,12
27053,9475,2023-06-01,59,1
27054,4908,2023-06-20,16,14
27055,6372,2023-06-26,1,10
27056,8496,2023-05-18,2,1
27057,3847,2023-04-01,18,13
27058,3082,2023-06-22,14,12
27059,7649,2023-06-11,52,3
27060,5454,2023-05-09,53,9
27061,4352,2023-06-21,57,13
27062,5266,2023-05-27,35,12
27063,33,2023-06-25,26,8
27064,7670,2023-05-06,42,11
27065,7719,2023-06-23,49,12
27066,4608,2023-05-30,18,2
27067,6328,2023-06-12,54,9
27068,6578,2023-05-17,59,13
27069,412,2023-06-22,32,1
27070,2114,2023-02-20,46,8
27071,3944,2023-03-12,57,7
27072,9631,2023-06-01,5,12
27073,6518,2023-06-29,20,13
27074,4448,2023-06-28,45,11
27075,8971,2023-05-30,50,4
27076,7673,2023-06-01,47,13
27077,8879,2023-06-08,52,6
27078,8128,2023-06-27,18,12
27079,60,2023-05-22,22,10
27080,6264,2023-04-25,5,11
27081,6051,2023-05-18,5,13
27082,4561,2023-06-16,49,2
27083,9780,2023-06-06,10,11
27084,817,2023-06-12,33,4
27085,1387,2023-05-15,41,6
27086,5880,2023-06-24,8,10
27087,8358,2023-05-20,40,5
27088,453,2023-06-28,29,8
27089,1871,2023-06-22,11,12
27090,9790,2023-05-22,10,7
27091,672,2023-06-10,13,3
27092,4194,2023-06-08,10,11
27093,4122,2023-06-20,31,7
27094,3443,2023-06-12,43,8
27095,2447,2023-06-15,22,2
27096,9033,2023-06-15,55,9
27097,4962,2023-05-31,59,2
27098,7957,2023-02-19,24,2
27099,8062,2023-06-16,51,2
27100,4824,2023-06-21,31,3
27101,180,2023-06-04,21,11
27102,2064,2023-06-14,13,8
27103,8163,2023-06-07,59,10
27104,7322,2023-04-17,26,5
27105,5612,2023-06-27,28,5
27106,8504,2023-06-11,16,11
27107,7297,2023-06-09,13,7
27108,6996,2023-06-17,57,10
27109,4278,2023-06-16,3,4
27110,4846,2023-06-20,20,4
27111,5012,2023-04-13,44,6
27112,807,2023-05-30,12,13
27113,6404,2023-05-02,14,12
27114,4006,2023-06-16,3,7
27115,6318,2023-06-29,20,5
27116,5406,2023-06-11,6,7
27117,2980,2023-03-29,4,13
27118,2838,2023-02-04,23,11
27119,5010,2023-05-25,5,3
27120,6021,2023-06-28,12,8
27121,2860,2023-03-18,26,1
27122,478,2023-03-12,32,2
27123,8103,2023-06-29,26,9
27124,9550,2023-05-30,29,10
27125,7957,2023-04-28,59,4
27126,5579,2023-06-27,44,13
27127,7968,2023-02-08,13,6
27128,9539,2023-06-28,9,1
27129,9862,2023-04-10,9,10
27130,3450,2023-04-04,34,9
27131,476,2023-04-01,43,2
27132,5343,2023-06-12,23,10
27133,2839,2023-06-28,25,14
27134,1894,2023-06-05,22,8
27135,7654,2023-06-16,18,13
27136,7029,2023-06-29,42,4
27137,9798,2023-03-19,49,9
27138,2106,2023-06-26,32,10
27139,4642,2023-04-07,20,10
27140,6653,2023-06-24,8,10
27141,2534,2023-06-06,31,4
27142,513,2023-06-01,21,14
27143,5352,2023-05-20,15,1
27144,8387,2023-06-24,1,2
27145,4735,2023-05-20,55,4
27146,5841,2023-06-14,27,2
27147,5847,2023-06-02,18,6
27148,4537,2023-05-13,14,6
27149,9666,2023-06-28,45,6
27150,759,2023-06-07,10,4
27151,8754,2023-06-01,49,4
27152,536,2023-06-13,49,1
27153,4162,2023-06-15,32,8
27154,9612,2023-06-13,49,7
27155,7146,2023-06-23,43,1
27156,5837,2023-05-31,5,1
27157,4618,2023-06-22,1,13
27158,2582,2023-06-27,48,5
27159,2413,2023-06-08,58,8
27160,4182,2023-06-01,23,7
27161,6148,2023-05-30,43,3
27162,8770,2023-04-19,32,1
27163,2390,2023-06-08,47,13
27164,8986,2023-06-25,43,2
27165,4630,2023-04-30,48,7
27166,1598,2023-04-18,12,3
27167,3859,2023-05-22,33,7
27168,1705,2023-05-21,48,11
27169,22,2023-04-25,8,4
27170,2837,2023-05-16,8,14
27171,9305,2023-06-02,11,2
27172,22,2023-03-02,43,14
27173,1929,2023-06-10,21,4
27174,7839,2023-06-24,45,5
27175,9729,2023-06-19,33,10
27176,4587,2023-02-07,16,5
27177,5666,2023-06-29,10,6
27178,6585,2023-03-08,18,10
27179,7201,2023-06-26,59,10
27180,5205,2023-06-25,34,7
27181,9846,2023-03-05,15,13
27182,5787,2023-06-25,36,8
27183,7578,2023-04-10,21,7
27184,6163,2023-06-27,4,3
27185,3769,2023-05-09,48,4
27186,5108,2023-05-14,59,3
27187,8418,2023-04-17,33,2
27188,4702,2023-06-05,23,8
27189,9358,2023-05-30,56,12
27190,4951,2023-03-11,32,3
27191,4465,2023-06-24,9,13
27192,1671,2023-05-10,44,10
27193,9326,2023-06-03,5,11
27194,218,2023-04-28,59,3
27195,4874,2023-06-28,37,12
27196,1374,2023-06-05,24,13
27197,3118,2023-05-02,26,5
27198,3694,2023-05-22,20,1
27199,3159,2023-04-21,33,13
27200,4335,2023-03-04,48,13
27201,2330,2023-06-05,18,7
27202,3830,2023-03-26,37,12
27203,1027,2023-06-23,34,14
27204,4682,2023-01-30,6,3
27205,5149,2023-06-29,20,12
27206,7168,2023-03-24,30,7
27207,6287,2023-05-22,59,2
27208,9498,2023-06-04,29,9
27209,6651,2023-06-24,14,10
27210,1882,2023-06-22,41,5
27211,9970,2023-06-24,8,8
27212,534,2023-04-19,28,6
27213,8894,2023-06-05,29,3
27214,2303,2023-06-10,14,6
27215,2665,2023-05-20,26,12
27216,6133,2023-03-05,34,11
27217,511,2023-04-28,22,14
27218,7862,2023-05-09,57,2
27219,7799,2023-06-19,24,3
27220,8675,2023-06-25,54,11
27221,2187,2023-06-24,49,11
27222,5889,2023-06-09,40,5
27223,8619,2023-06-24,1,1
27224,6562,2023-02-28,11,14
27225,7303,2023-04-18,41,2
27226,6815,2023-06-11,15,7
27227,6268,2023-05-25,25,9
27228,8504,2023-06-28,47,12
27229,5249,2023-05-09,17,9
27230,1178,2023-04-10,57,7
27231,8178,2023-06-22,18,13
27232,3357,2023-06-04,29,5
27233,1699,2023-05-18,24,9
27234,9253,2023-04-26,57,10
27235,4874,2023-06-19,7,3
27236,4805,2023-05-02,31,4
27237,114,2023-06-04,3,5
27238,5614,2023-04-12,15,13
27239,8196,2023-06-28,2,6
27240,711,2023-06-13,34,13
27241,639,2023-06-20,43,5
27242,6771,2023-03-13,36,7
27243,468,2023-06-15,47,1
27244,1884,2023-06-23,53,11
27245,4043,2023-04-04,7,4
27246,6321,2023-05-16,45,11
27247,9928,2023-06-11,48,13
27248,2611,2023-06-12,9,14
27249,2079,2023-06-29,32,2
27250,4267,2023-05-20,57,8
27251,1112,2023-05-27,41,8
27252,6835,2023-06-11,42,5
27253,4550,2023-06-23,56,14
27254,8971,2023-06-15,41,9
27255,2737,2023-05-14,31,8
27256,2576,2023-06-22,24,11
27257,6877,2023-06-02,2,8
27258,5289,2023-03-16,11,1
27259,2477,2023-05-25,2,1
27260,1252,2023-06-07,8,10
27261,7179,2023-04-01,50,3
27262,7379,2023-04-17,3,6
27263,1358,2023-03-06,55,9
27264,7631,2023-06-22,20,12
27265,3592,2023-02-07,9,14
27266,8972,2023-04-29,11,13
27267,5099,2023-06-02,28,13
27268,61,2023-06-23,26,1
27269,1958,2023-06-24,58,7
27270,4749,2023-06-12,24,4
27271,6307,2023-05-06,37,2
27272,5438,2023-06-12,43,9
27273,20,2023-04-22,13,2
27274,7734,2023-06-05,20,2
27275,1727,2023-03-06,31,7
27276,4968,2023-05-04,18,4
27277,4074,2023-06-19,26,10
27278,4959,2023-06-23,50,12
27279,9848,2023-03-12,52,11
27280,9205,2023-04-28,52,12
27281,6450,2023-06-20,53,3
27282,9403,2023-04-22,48,7
27283,2577,2023-06-18,50,9
27284,9012,2023-04-08,37,8
27285,1075,2023-06-17,2,10
27286,6725,2023-05-20,50,11
27287,5570,2023-03-10,27,6
27288,2745,2023-06-25,19,13
27289,2959,2023-03-22,18,10
27290,4181,2023-04-12,3,7
27291,2661,2023-06-19,41,11
27292,3406,2023-06-09,26,1
27293,6003,2023-01-31,48,8
27294,8834,2023-06-11,50,6
27295,795,2023-06-03,45,10
27296,7029,2023-06-29,25,10
27297,1043,2023-02-27,39,1
27298,4714,2023-06-05,1,1
27299,3056,2023-05-31,1,7
27300,8350,2023-06-26,30,1
27301,4593,2023-06-19,2,12
27302,6218,2023-06-23,49,11
27303,8159,2023-06-08,28,13
27304,4243,2023-01-30,27,9
27305,485,2023-06-08,57,1
27306,8463,2023-06-23,8,12
27307,6044,2023-06-23,47,10
27308,6706,2023-05-24,25,3
27309,4897,2023-06-04,19,3
27310,6265,2023-05-09,13,4
27311,5462,2023-03-23,31,3
27312,6342,2023-04-21,4,14
27313,642,2023-05-01,6,9
27314,3563,2023-05-28,35,5
27315,1195,2023-06-27,56,9
27316,1178,2023-02-21,13,13
27317,8773,2023-03-04,8,6
27318,9495,2023-06-20,23,13
27319,3974,2023-06-16,35,10
27320,573,2023-06-14,42,4
27321,2037,2023-04-20,13,2
27322,2401,2023-06-27,58,6
27323,4890,2023-06-24,47,14
27324,7949,2023-06-21,22,12
27325,9616,2023-06-26,52,6
27326,9343,2023-05-09,40,12
27327,8492,2023-06-08,42,14
27328,158,2023-05-26,29,6
27329,4226,2023-04-28,6,5
27330,4932,2023-06-04,16,10
27331,7373,2023-06-02,59,8
27332,550,2023-04-15,23,8
27333,7633,2023-05-02,39,14
27334,9367,2023-06-28,40,4
27335,8688,2023-06-18,32,4
27336,1081,2023-06-10,23,1
27337,8393,2023-02-15,3,14
27338,3855,2023-02-24,9,9
27339,3906,2023-06-22,6,8
27340,1245,2023-04-03,4,10
27341,3791,2023-03-07,20,11
27342,6083,2023-03-30,37,14
27343,9106,2023-05-19,5,7
27344,1509,2023-06-22,42,11
27345,6116,2023-06-29,14,4
27346,1831,2023-06-28,3,7
27347,775,2023-06-28,19,1
27348,87,2023-05-07,27,8
27349,380,2023-06-03,30,3
27350,7962,2023-06-26,35,7
27351,4212,2023-03-31,2,1
27352,1871,2023-06-24,2,5
27353,5528,2023-06-04,15,10
27354,8408,2023-03-16,8,8
27355,6094,2023-06-24,30,6
27356,6653,2023-06-19,38,7
27357,2912,2023-06-27,49,4
27358,7907,2023-06-12,55,12
27359,9121,2023-06-06,57,13
27360,5506,2023-04-23,23,10
27361,8397,2023-06-11,31,14
27362,7101,2023-06-14,33,5
27363,5090,2023-04-11,4,14
27364,5707,2023-03-10,39,13
27365,9189,2023-06-24,10,13
27366,396,2023-03-01,1,9
27367,1618,2023-06-17,26,1
27368,333,2023-06-14,39,10
27369,6113,2023-05-29,45,4
27370,8626,2023-05-02,33,9
27371,4996,2023-06-02,51,4
27372,5797,2023-06-05,28,11
27373,7914,2023-05-17,59,3
27374,9420,2023-06-13,30,2
27375,1989,2023-04-12,9,4
27376,5849,2023-04-22,35,6
27377,4404,2023-06-25,42,4
27378,8783,2023-04-08,58,9
27379,8148,2023-04-25,34,6
27380,7655,2023-05-22,52,4
27381,3404,2023-06-19,46,2
27382,7318,2023-06-15,6,5
27383,1752,2023-06-04,19,10
27384,7892,2023-06-15,30,11
27385,3312,2023-06-19,19,13
27386,7098,2023-06-05,11,10
27387,973,2023-06-29,18,2
27388,5785,2023-02-27,17,1
27389,2768,2023-06-27,10,12
27390,3038,2023-04-19,16,4
27391,4353,2023-06-08,7,3
27392,540,2023-02-12,32,1
27393,735,2023-06-06,53,11
27394,4708,2023-05-09,40,4
27395,7600,2023-06-04,9,7
27396,365,2023-06-16,19,6
27397,5234,2023-06-27,54,14
27398,4034,2023-06-05,25,7
27399,311,2023-05-07,34,13
27400,4453,2023-06-11,41,3
27401,2718,2023-03-25,56,11
27402,8436,2023-05-12,1,7
27403,2530,2023-06-15,48,10
27404,7808,2023-06-01,3,3
27405,2177,2023-06-06,32,6
27406,2584,2023-06-20,16,6
27407,5515,2023-04-12,22,3
27408,8294,2023-03-10,5,13
27409,9847,2023-04-20,7,2
27410,5382,2023-04-18,59,5
27411,8970,2023-05-24,34,2
27412,5056,2023-03-18,41,12
27413,2034,2023-06-23,15,4
27414,8560,2023-02-12,46,11
27415,7794,2023-06-20,35,12
27416,3030,2023-06-29,32,8
27417,7441,2023-06-10,48,5
27418,4611,2023-04-04,46,13
27419,8956,2023-03-23,25,5
27420,1792,2023-06-21,40,13
27421,7326,2023-06-26,21,9
27422,6626,2023-04-21,41,10
27423,3867,2023-06-25,15,12
27424,9092,2023-05-27,30,10
27425,9633,2023-05-09,14,12
27426,4011,2023-06-14,30,9
27427,5771,2023-05-21,23,9
27428,6644,2023-06-02,4,3
27429,3919,2023-06-04,27,9
27430,6996,2023-05-22,24,2
27431,3762,2023-05-28,30,10
27432,6834,2023-02-22,14,10
27433,9422,2023-06-04,8,13
27434,2840,2023-06-20,4,11
27435,2872,2023-06-20,30,13
27436,1314,2023-06-12,32,8
27437,2641,2023-06-26,41,14
27438,7304,2023-06-17,12,8
27439,4001,2023-05-28,14,12
27440,3347,2023-06-26,5,4
27441,396,2023-02-26,27,13
27442,2052,2023-04-26,49,12
27443,9439,2023-06-28,36,5
27444,6591,2023-02-10,59,7
27445,9388,2023-02-22,11,14
27446,9592,2023-06-29,9,2
27447,4245,2023-05-30,46,4
27448,7463,2023-05-23,17,12
27449,2891,2023-04-08,7,2
27450,8737,2023-06-16,27,5
27451,4054,2023-06-10,40,10
27452,423,2023-03-19,8,10
27453,6939,2023-06-26,27,9
27454,4828,2023-06-26,26,13
27455,4567,2023-06-10,37,11
27456,8873,2023-05-27,3,7
27457,3850,2023-06-18,22,12
27458,5527,2023-06-09,18,11
27459,3277,2023-06-04,9,13
27460,671,2023-06-14,50,10
27461,2203,2023-05-16,29,2
27462,6413,2023-04-06,56,10
27463,9655,2023-06-22,33,2
27464,2618,2023-06-25,45,6
27465,2813,2023-06-18,7,12
27466,9519,2023-06-21,33,5
27467,98,2023-05-19,5,2
27468,3119,2023-06-29,37,6
27469,1991,2023-06-15,10,11
27470,6956,2023-06-27,48,3
27471,5324,2023-06-24,8,5
27472,2662,2023-02-17,1,11
27473,6150,2023-06-20,59,13
27474,346,2023-03-24,40,11
27475,8083,2023-05-01,17,7
27476,5385,2023-04-21,14,2
