event_id,user_id,event_type,event_date
41469,7057,visit,2023-06-24
41470,8848,signup,2023-03-25
41471,5403,signup,2023-06-08
41472,2709,signup,2023-06-18
41473,9203,visit,2023-06-22
41474,4176,visit,2023-01-05
41475,8717,visit,2023-05-18
41476,2518,signup,2023-06-11
41477,5924,signup,2023-02-28
41478,1197,visit,2023-05-14
41479,9221,signup,2023-02-26
41480,3617,visit,2023-06-05
41481,1917,visit,2023-04-13
41482,424,signup,2023-03-08
41483,9387,add_to_cart,2023-01-21
41484,3234,visit,2023-06-06
41485,2365,add_to_cart,2023-03-01
41486,3271,purchase,2023-05-14
41487,6184,signup,2023-03-05
41488,7419,visit,2023-02-15
41489,2361,add_to_cart,2023-05-08
41490,9521,signup,2023-01-11
41491,5922,add_to_cart,2023-05-10
41492,8518,add_to_cart,2023-04-18
41493,5154,visit,2023-05-04
41494,5779,signup,2023-05-23
41495,9152,purchase,2023-06-18
41496,1057,visit,2023-04-24
41497,5762,signup,2023-04-23
41498,5984,signup,2023-01-13
41499,1418,signup,2023-02-21
41500,9332,visit,2023-05-15
41501,3415,visit,2023-04-17
41502,8938,visit,2023-02-23
41503,7862,visit,2023-05-05
41504,4431,signup,2023-02-08
41505,6616,visit,2023-06-10
41506,7633,signup,2023-03-14
41507,4902,add_to_cart,2023-06-18
41508,9107,visit,2023-01-31
41509,5033,signup,2023-04-22
41510,1055,add_to_cart,2023-06-29
41511,6761,add_to_cart,2023-06-19
41512,1784,add_to_cart,2023-01-04
41513,5959,signup,2023-02-11
41514,9198,add_to_cart,2023-03-22
41515,3518,visit,2023-05-24
41516,9018,signup,2023-02-11
41517,5349,signup,2023-04-24
41518,5122,visit,2023-03-30
41519,1877,signup,2023-03-22
41520,1399,signup,2023-01-24
41521,2360,signup,2023-03-30
41522,2031,add_to_cart,2023-06-23
41523,8425,add_to_cart,2023-02-25
41524,9043,visit,2023-06-06
41525,6233,purchase,2023-05-11
41526,8587,visit,2023-02-04
41527,7462,purchase,2023-03-22
41528,8678,signup,2023-01-03
41529,7305,purchase,2023-01-09
41530,7770,add_to_cart,2023-04-27
41531,1198,visit,2023-03-05
41532,5970,signup,2023-06-16
41533,4598,visit,2023-06-10
41534,9677,signup,2023-05-24
41535,1763,purchase,2023-04-16
41536,2023,visit,2023-04-02
41537,4494,add_to_cart,2023-01-29
41538,5767,signup,2023-01-17
41539,8066,purchase,2023-02-05
41540,8696,signup,2023-03-11
41541,4804,visit,2023-05-28
41542,474,visit,2023-05-13
41543,290,signup,2023-04-14
41544,791,visit,2023-01-01
41545,4469,add_to_cart,2023-02-08
41546,644,visit,2023-03-10
41547,463,visit,2023-04-28
41548,2142,signup,2023-03-25
41549,1057,signup,2023-05-18
41550,6208,add_to_cart,2023-03-25
41551,9139,add_to_cart,2023-04-03
41552,9118,visit,2023-04-19
41553,464,add_to_cart,2023-01-11
41554,116,visit,2023-05-28
41555,8077,purchase,2023-04-01
41556,7143,visit,2023-05-09
41557,535,add_to_cart,2023-05-08
41558,2645,visit,2023-04-13
41559,3245,visit,2023-01-08
41560,7668,visit,2023-02-08
41561,7328,signup,2023-04-04
41562,6684,visit,2023-02-21
41563,8594,signup,2023-06-17
41564,989,signup,2023-02-08
41565,7665,purchase,2023-03-21
41566,3462,visit,2023-04-12
41567,1461,visit,2023-04-27
41568,5359,signup,2023-05-29
41569,1187,visit,2023-06-22
41570,499,visit,2023-05-14
41571,3391,visit,2023-02-15
41572,3251,add_to_cart,2023-02-28
41573,3453,visit,2023-06-05
41574,7841,signup,2023-02-13
41575,2533,visit,2023-06-14
41576,4572,purchase,2023-01-28
41577,577,visit,2023-06-22
41578,8413,visit,2023-04-19
41579,678,visit,2023-05-20
41580,8648,signup,2023-04-10
41581,691,visit,2023-03-23
41582,9743,visit,2023-01-23
41583,2093,visit,2023-04-07
41584,2476,visit,2023-05-15
41585,5305,add_to_cart,2023-06-26
41586,256,signup,2023-03-30
41587,6996,signup,2023-01-08
41588,7407,signup,2023-04-02
41589,1433,signup,2023-05-14
41590,6162,add_to_cart,2023-04-22
41591,2437,visit,2023-03-06
41592,4145,visit,2023-01-06
41593,6620,purchase,2023-06-06
41594,9732,visit,2023-05-24
41595,3770,signup,2023-03-29
41596,4734,signup,2023-05-10
41597,3447,signup,2023-03-13
41598,6312,visit,2023-01-02
41599,3938,visit,2023-04-24
41600,1696,purchase,2023-02-18
41601,4549,add_to_cart,2023-02-05
41602,695,purchase,2023-06-04
41603,1148,visit,2023-04-26
41604,752,purchase,2023-05-11
41605,924,signup,2023-01-08
41606,2775,purchase,2023-01-26
41607,8245,signup,2023-01-20
41608,9825,signup,2023-05-06
41609,3276,purchase,2023-04-25
41610,3198,signup,2023-05-16
41611,9108,add_to_cart,2023-01-09
41612,676,signup,2023-01-25
41613,1080,visit,2023-04-11
41614,738,visit,2023-06-28
41615,7104,purchase,2023-01-16
41616,7250,visit,2023-06-19
41617,6251,signup,2023-01-01
41618,9652,visit,2023-06-02
41619,942,purchase,2023-03-29
41620,6887,add_to_cart,2023-05-07
41621,4470,visit,2023-05-30
41622,5696,add_to_cart,2023-01-23
41623,4180,add_to_cart,2023-05-28
41624,9628,visit,2023-06-07
41625,7738,add_to_cart,2023-04-22
41626,5210,signup,2023-04-14
41627,5474,signup,2023-03-19
41628,130,visit,2023-02-09
41629,9086,visit,2023-03-28
41630,8693,visit,2023-02-15
41631,7534,add_to_cart,2023-01-13
41632,3229,add_to_cart,2023-05-20
41633,8808,visit,2023-03-09
41634,5011,visit,2023-04-21
41635,1151,add_to_cart,2023-01-04
41636,9103,visit,2023-02-03
41637,6722,visit,2023-06-13
41638,5250,visit,2023-02-13
41639,8467,visit,2023-05-16
41640,2465,add_to_cart,2023-03-17
41641,4508,visit,2023-01-19
41642,8821,add_to_cart,2023-02-22
41643,9359,add_to_cart,2023-02-16
41644,6948,add_to_cart,2023-04-11
41645,3776,purchase,2023-04-26
41646,4436,visit,2023-06-10
41647,5598,add_to_cart,2023-03-08
41648,683,purchase,2023-04-17
41649,4706,visit,2023-05-03
41650,6361,visit,2023-04-23
41651,9572,purchase,2023-01-23
41652,7132,signup,2023-04-06
41653,2363,signup,2023-05-26
41654,496,signup,2023-03-27
41655,1770,signup,2023-04-01
41656,4625,visit,2023-05-19
41657,5864,add_to_cart,2023-06-22
41658,1442,visit,2023-03-02
41659,8787,add_to_cart,2023-04-04
41660,4803,add_to_cart,2023-03-10
41661,1987,visit,2023-05-23
41662,6914,visit,2023-05-10
41663,7700,visit,2023-04-02
41664,481,visit,2023-01-10
41665,1844,purchase,2023-05-25
41666,7328,visit,2023-06-12
41667,2679,visit,2023-02-14
41668,8985,add_to_cart,2023-01-06
41669,8623,visit,2023-06-18
41670,7682,visit,2023-01-06
41671,5697,signup,2023-01-02
41672,3872,visit,2023-03-10
41673,8600,visit,2023-02-10
41674,3593,signup,2023-03-18
41675,843,visit,2023-02-10
41676,7825,add_to_cart,2023-01-08
41677,6408,add_to_cart,2023-01-18
41678,1997,purchase,2023-03-05
41679,148,purchase,2023-02-18
41680,9121,visit,2023-04-15
41681,3624,signup,2023-02-25
41682,8740,add_to_cart,2023-02-09
41683,2730,visit,2023-03-26
41684,1289,signup,2023-04-18
41685,8617,signup,2023-06-26
41686,5317,signup,2023-01-14
41687,7734,visit,2023-03-06
41688,2004,visit,2023-05-18
41689,2315,signup,2023-06-01
41690,6032,visit,2023-02-08
41691,6034,visit,2023-05-20
41692,5052,visit,2023-04-21
41693,3636,signup,2023-06-25
41694,8887,visit,2023-04-22
41695,4983,purchase,2023-02-07
41696,1277,signup,2023-04-16
41697,9976,add_to_cart,2023-04-09
41698,1659,purchase,2023-02-10
41699,9054,signup,2023-04-11
41700,9314,purchase,2023-05-08
41701,6807,visit,2023-02-11
41702,2790,add_to_cart,2023-06-05
41703,2849,signup,2023-02-11
41704,3307,signup,2023-04-21
41705,2326,add_to_cart,2023-05-10
41706,5340,signup,2023-04-13
41707,6233,visit,2023-04-16
41708,6309,visit,2023-01-18
41709,7863,signup,2023-02-19
41710,2770,signup,2023-01-20
41711,793,visit,2023-04-21
41712,9101,purchase,2023-04-01
41713,2255,add_to_cart,2023-01-07
41714,3831,visit,2023-05-22
41715,4873,signup,2023-06-18
41716,3653,visit,2023-01-08
41717,5897,visit,2023-01-13
41718,9912,add_to_cart,2023-03-19
41719,6652,add_to_cart,2023-05-02
41720,4548,signup,2023-05-27
41721,3043,signup,2023-05-01
41722,8198,purchase,2023-06-20
41723,8873,add_to_cart,2023-05-23
41724,1946,visit,2023-06-17
41725,1890,signup,2023-03-26
41726,9865,signup,2023-06-24
41727,6745,visit,2023-05-02
41728,8065,visit,2023-03-04
41729,6124,visit,2023-04-19
41730,5239,signup,2023-02-08
41731,9134,add_to_cart,2023-02-03
41732,6629,visit,2023-06-08
41733,8695,visit,2023-01-28
41734,8466,add_to_cart,2023-03-05
41735,3326,add_to_cart,2023-03-06
41736,2772,add_to_cart,2023-06-09
41737,2518,purchase,2023-05-29
41738,9226,signup,2023-06-10
41739,6795,visit,2023-04-12
41740,3559,signup,2023-04-25
41741,6994,visit,2023-02-09
41742,9420,visit,2023-04-17
41743,4522,add_to_cart,2023-06-11
41744,4231,visit,2023-05-15
41745,4386,visit,2023-01-25
41746,7094,visit,2023-06-22
41747,382,add_to_cart,2023-04-27
41748,2237,visit,2023-06-14
41749,659,add_to_cart,2023-03-19
41750,3749,visit,2023-03-13
41751,9433,visit,2023-03-27
41752,261,add_to_cart,2023-04-18
41753,3062,add_to_cart,2023-04-05
41754,3637,visit,2023-02-01
41755,2687,add_to_cart,2023-05-15
41756,4806,signup,2023-01-11
41757,7412,visit,2023-01-27
41758,9117,add_to_cart,2023-01-16
41759,5767,visit,2023-01-15
41760,1979,visit,2023-06-21
41761,1228,visit,2023-02-04
41762,2456,signup,2023-02-19
41763,5951,purchase,2023-01-12
41764,651,add_to_cart,2023-05-09
41765,694,purchase,2023-02-25
41766,9043,visit,2023-06-02
41767,4909,visit,2023-01-09
41768,4396,purchase,2023-06-21
41769,5743,visit,2023-01-30
41770,607,purchase,2023-05-20
41771,7824,signup,2023-04-24
41772,9124,signup,2023-03-24
41773,2420,visit,2023-01-12
41774,8782,signup,2023-03-08
41775,3341,add_to_cart,2023-06-03
41776,917,purchase,2023-02-10
41777,5953,signup,2023-06-23
41778,635,visit,2023-06-07
41779,8598,visit,2023-05-11
41780,4927,purchase,2023-02-24
41781,3463,visit,2023-06-07
41782,689,signup,2023-02-02
41783,366,add_to_cart,2023-05-11
41784,4001,visit,2023-02-09
41785,3807,signup,2023-01-06
41786,431,visit,2023-05-09
41787,8154,visit,2023-01-15
41788,8820,visit,2023-01-06
41789,3341,visit,2023-04-10
41790,521,visit,2023-01-30
41791,578,visit,2023-06-13
41792,4357,visit,2023-05-20
41793,6948,visit,2023-06-17
41794,9952,visit,2023-05-30
41795,6575,signup,2023-02-20
41796,8843,signup,2023-03-18
41797,145,visit,2023-05-10
41798,9155,signup,2023-05-21
41799,9758,add_to_cart,2023-02-22
41800,9341,add_to_cart,2023-06-14
41801,243,signup,2023-04-21
41802,5562,visit,2023-02-07
41803,3166,add_to_cart,2023-04-21
41804,1434,signup,2023-01-03
41805,2995,visit,2023-05-30
41806,4255,signup,2023-01-06
41807,3394,signup,2023-06-13
41808,644,visit,2023-03-04
41809,6864,visit,2023-02-20
41810,3004,visit,2023-03-27
41811,4704,signup,2023-04-15
41812,3407,add_to_cart,2023-05-04
41813,901,signup,2023-04-29
41814,5402,signup,2023-06-02
41815,5583,visit,2023-04-06
41816,9446,visit,2023-03-23
41817,6213,visit,2023-03-09
41818,764,visit,2023-06-25
41819,8551,visit,2023-04-28
41820,9967,add_to_cart,2023-02-18
41821,2329,signup,2023-05-08
41822,5665,signup,2023-04-12
41823,4423,visit,2023-04-15
41824,956,visit,2023-05-29
41825,2588,visit,2023-03-19
41826,230,signup,2023-06-07
41827,9558,visit,2023-02-02
41828,7375,signup,2023-03-13
41829,3655,purchase,2023-05-06
41830,9212,purchase,2023-05-06
41831,6666,visit,2023-04-16
41832,9941,add_to_cart,2023-01-06
41833,1780,signup,2023-03-12
41834,1081,visit,2023-06-11
41835,1208,visit,2023-01-10
41836,1089,add_to_cart,2023-05-16
41837,6722,visit,2023-05-07
41838,679,add_to_cart,2023-03-31
41839,5640,signup,2023-02-18
41840,8408,signup,2023-05-27
41841,3459,add_to_cart,2023-06-20
41842,5563,purchase,2023-05-22
41843,2903,signup,2023-02-14
41844,7546,signup,2023-02-05
41845,2255,signup,2023-01-23
41846,8998,signup,2023-04-30
41847,2663,signup,2023-05-10
41848,8998,signup,2023-01-05
41849,8364,add_to_cart,2023-04-19
41850,3770,visit,2023-05-26
41851,6884,visit,2023-06-22
41852,845,signup,2023-06-14
41853,9328,add_to_cart,2023-04-07
41854,8830,visit,2023-03-18
41855,4173,add_to_cart,2023-06-10
41856,9234,signup,2023-01-21
41857,4713,signup,2023-06-04
41858,54,signup,2023-01-12
41859,2974,signup,2023-02-21
41860,6826,visit,2023-05-12
41861,4217,purchase,2023-02-19
41862,1081,purchase,2023-05-13
41863,4899,add_to_cart,2023-03-30
41864,4047,signup,2023-05-07
41865,9700,visit,2023-04-29
41866,2253,visit,2023-06-16
41867,2819,signup,2023-04-30
41868,3678,visit,2023-05-17
41869,2250,signup,2023-05-28
41870,7176,add_to_cart,2023-02-07
41871,543,signup,2023-03-29
41872,1622,visit,2023-02-12
41873,8226,add_to_cart,2023-02-21
41874,6716,purchase,2023-04-08
41875,7807,visit,2023-02-22
41876,7399,signup,2023-03-02
41877,2339,signup,2023-01-01
41878,9160,add_to_cart,2023-01-14
41879,2836,signup,2023-06-10
41880,9337,add_to_cart,2023-03-24
41881,79,purchase,2023-02-18
41882,5638,visit,2023-03-05
41883,4627,visit,2023-01-03
41884,6502,purchase,2023-01-26
41885,1640,visit,2023-01-31
41886,5071,visit,2023-01-01
41887,7708,signup,2023-03-06
41888,3064,purchase,2023-06-03
41889,768,visit,2023-03-31
41890,2242,visit,2023-06-16
41891,1512,add_to_cart,2023-01-20
41892,5607,visit,2023-06-21
41893,854,add_to_cart,2023-04-06
41894,2120,add_to_cart,2023-01-02
41895,8875,add_to_cart,2023-01-19
41896,3830,visit,2023-04-14
41897,329,visit,2023-03-19
41898,1331,visit,2023-04-13
41899,5042,add_to_cart,2023-02-25
41900,4283,purchase,2023-04-16
41901,7351,add_to_cart,2023-04-19
41902,6567,add_to_cart,2023-02-22
41903,3574,purchase,2023-06-08
41904,9869,signup,2023-05-11
41905,6339,visit,2023-05-05
41906,569,visit,2023-01-06
41907,1210,signup,2023-03-24
41908,7641,visit,2023-03-02
41909,7005,signup,2023-06-15
41910,6139,signup,2023-03-19
41911,974,purchase,2023-01-27
41912,4479,visit,2023-03-06
41913,8563,signup,2023-02-28
41914,8637,visit,2023-03-20
41915,848,add_to_cart,2023-02-07
41916,7448,add_to_cart,2023-03-05
41917,4613,visit,2023-01-01
41918,7218,visit,2023-03-16
41919,8841,signup,2023-01-27
41920,8473,signup,2023-03-10
41921,8766,add_to_cart,2023-05-31
41922,3141,visit,2023-03-12
41923,2731,visit,2023-01-15
41924,8217,signup,2023-04-01
41925,7731,signup,2023-05-23
41926,2572,visit,2023-03-30
41927,8707,purchase,2023-01-16
41928,5394,signup,2023-04-24
41929,5888,signup,2023-04-21
41930,7480,add_to_cart,2023-05-30
41931,4722,visit,2023-06-15
41932,5445,visit,2023-02-20
41933,4721,signup,2023-02-17
41934,1919,visit,2023-01-08
41935,386,signup,2023-05-04
41936,7416,visit,2023-01-24
41937,726,visit,2023-03-18
41938,1269,visit,2023-03-04
41939,2333,visit,2023-05-22
41940,3690,signup,2023-06-29
41941,5473,visit,2023-05-03
41942,5086,visit,2023-06-13
41943,9580,visit,2023-03-06
41944,1977,signup,2023-06-01
41945,5059,signup,2023-03-24
41946,5716,visit,2023-01-02
41947,5930,visit,2023-01-29
41948,2690,visit,2023-02-14
41949,6652,purchase,2023-06-13
41950,2422,add_to_cart,2023-04-19
41951,1140,visit,2023-02-05
41952,7900,purchase,2023-05-06
41953,9109,signup,2023-01-31
41954,1931,visit,2023-03-11
41955,7823,visit,2023-02-14
41956,1428,add_to_cart,2023-05-17
41957,2829,signup,2023-01-06
41958,6804,visit,2023-05-29
41959,8786,purchase,2023-01-29
41960,9399,signup,2023-03-15
41961,7241,visit,2023-01-11
41962,6889,signup,2023-05-23
41963,7935,visit,2023-02-11
41964,1074,visit,2023-06-22
41965,9500,signup,2023-03-01
41966,8785,visit,2023-02-14
41967,3904,add_to_cart,2023-06-08
41968,2025,signup,2023-05-23
41969,6631,add_to_cart,2023-02-03
41970,3986,add_to_cart,2023-02-22
41971,3619,visit,2023-04-20
41972,7796,purchase,2023-06-17
41973,1357,purchase,2023-04-26
41974,8730,signup,2023-06-20
41975,9796,add_to_cart,2023-05-01
41976,3341,visit,2023-03-15
41977,842,signup,2023-05-16
41978,5613,signup,2023-01-24
41979,3482,signup,2023-02-17
41980,844,add_to_cart,2023-04-15
41981,2944,visit,2023-04-11
41982,7876,add_to_cart,2023-04-15
41983,2998,signup,2023-06-03
41984,8886,visit,2023-02-08
41985,9478,visit,2023-05-05
41986,1210,visit,2023-04-05
41987,8371,visit,2023-01-14
41988,7993,signup,2023-02-10
41989,6281,visit,2023-04-21
41990,3315,add_to_cart,2023-03-25
41991,3295,purchase,2023-03-08
41992,6173,signup,2023-01-20
41993,843,purchase,2023-02-06
41994,66,visit,2023-05-27
41995,4565,visit,2023-06-25
41996,8731,signup,2023-03-05
41997,3115,visit,2023-04-03
41998,7842,signup,2023-06-11
41999,2722,add_to_cart,2023-02-01
42000,2625,visit,2023-03-07
42001,8969,add_to_cart,2023-01-01
42002,5928,purchase,2023-06-21
42003,941,add_to_cart,2023-01-09
42004,6752,signup,2023-03-03
42005,9090,purchase,2023-02-03
42006,7087,visit,2023-05-05
42007,4746,visit,2023-03-11
42008,1353,signup,2023-05-13
42009,690,signup,2023-03-13
42010,4941,purchase,2023-05-26
42011,6307,visit,2023-06-10
42012,3747,purchase,2023-06-07
42013,6132,signup,2023-06-27
42014,2110,visit,2023-01-26
42015,115,visit,2023-06-24
42016,8422,add_to_cart,2023-05-09
42017,9507,signup,2023-04-17
42018,5720,purchase,2023-05-08
42019,8417,signup,2023-05-30
42020,1691,add_to_cart,2023-03-08
42021,2692,signup,2023-05-01
42022,3484,signup,2023-02-14
42023,4334,visit,2023-01-30
42024,1090,visit,2023-04-24
42025,7283,visit,2023-05-29
42026,9195,signup,2023-06-03
42027,3631,add_to_cart,2023-04-12
42028,9477,signup,2023-04-06
42029,4167,visit,2023-05-12
42030,7778,visit,2023-02-20
42031,3519,visit,2023-06-24
42032,8243,add_to_cart,2023-03-20
42033,756,signup,2023-04-01
42034,8834,signup,2023-04-12
42035,8503,signup,2023-06-25
42036,9114,signup,2023-01-12
42037,543,visit,2023-05-23
42038,3347,purchase,2023-06-08
42039,1937,visit,2023-01-08
42040,4104,visit,2023-04-01
42041,8258,visit,2023-02-03
42042,8277,signup,2023-06-02
42043,2328,visit,2023-06-19
42044,3873,add_to_cart,2023-04-25
42045,4623,signup,2023-05-14
42046,1280,signup,2023-05-23
42047,6064,visit,2023-02-13
42048,9468,visit,2023-03-10
42049,955,purchase,2023-06-24
42050,7146,visit,2023-01-01
42051,9499,visit,2023-05-19
42052,3035,visit,2023-04-10
42053,6946,visit,2023-02-06
42054,1082,add_to_cart,2023-05-02
42055,9787,visit,2023-05-29
42056,3009,visit,2023-06-21
42057,3814,purchase,2023-05-31
42058,6973,add_to_cart,2023-04-30
42059,3161,add_to_cart,2023-02-03
42060,8587,signup,2023-05-06
42061,6334,signup,2023-01-25
42062,5352,add_to_cart,2023-05-07
42063,2080,add_to_cart,2023-04-01
42064,138,signup,2023-05-13
42065,9298,add_to_cart,2023-05-15
42066,3672,add_to_cart,2023-04-15
42067,7887,signup,2023-06-19
42068,7139,visit,2023-01-24
42069,4847,visit,2023-06-02
42070,6189,signup,2023-06-03
42071,8457,signup,2023-01-24
42072,7124,add_to_cart,2023-01-07
42073,25,add_to_cart,2023-01-19
42074,5297,signup,2023-03-28
42075,5730,visit,2023-01-10
42076,8104,visit,2023-02-13
42077,891,add_to_cart,2023-02-24
42078,7443,add_to_cart,2023-01-13
42079,8976,add_to_cart,2023-01-01
42080,8593,visit,2023-05-23
42081,7774,visit,2023-02-27
42082,7153,purchase,2023-03-13
42083,9314,add_to_cart,2023-03-30
42084,1948,add_to_cart,2023-01-11
42085,4245,visit,2023-03-31
42086,7873,signup,2023-04-07
42087,6290,signup,2023-04-27
42088,4770,visit,2023-06-19
42089,4653,signup,2023-06-21
42090,9665,purchase,2023-05-10
42091,1524,add_to_cart,2023-01-25
42092,514,visit,2023-01-21
42093,4065,visit,2023-06-04
42094,8880,add_to_cart,2023-05-23
42095,5569,signup,2023-03-24
42096,2298,visit,2023-04-27
42097,753,purchase,2023-02-05
42098,167,signup,2023-01-26
42099,7588,add_to_cart,2023-04-30
42100,738,add_to_cart,2023-06-06
42101,3491,visit,2023-05-03
42102,594,signup,2023-05-14
42103,28,visit,2023-03-08
42104,9052,add_to_cart,2023-06-02
42105,9715,visit,2023-03-18
42106,6040,signup,2023-05-31
42107,7153,add_to_cart,2023-05-16
42108,5539,add_to_cart,2023-05-19
42109,7124,add_to_cart,2023-06-14
42110,3413,signup,2023-02-09
42111,6114,purchase,2023-04-11
42112,7974,signup,2023-05-19
42113,1220,visit,2023-03-07
42114,32,signup,2023-06-08
42115,5970,purchase,2023-05-24
42116,3144,add_to_cart,2023-05-07
42117,880,purchase,2023-02-09
42118,8085,visit,2023-02-13
42119,5297,visit,2023-02-15
42120,4215,signup,2023-04-28
42121,8982,signup,2023-06-05
42122,12,visit,2023-06-08
42123,7698,signup,2023-02-10
42124,5244,add_to_cart,2023-02-13
42125,6685,visit,2023-04-08
42126,7581,signup,2023-01-27
42127,3351,signup,2023-05-06
42128,9399,add_to_cart,2023-06-24
42129,8066,visit,2023-05-28
42130,224,visit,2023-03-08
42131,9576,add_to_cart,2023-02-22
42132,2977,visit,2023-04-01
42133,3285,visit,2023-06-22
42134,8567,add_to_cart,2023-02-04
42135,4275,visit,2023-05-06
42136,2446,signup,2023-04-21
42137,6139,add_to_cart,2023-05-29
42138,9717,purchase,2023-05-15
42139,8360,visit,2023-01-04
42140,4986,visit,2023-05-11
42141,4080,purchase,2023-06-26
42142,1448,visit,2023-04-25
42143,8648,add_to_cart,2023-03-28
42144,1589,signup,2023-02-07
42145,3885,add_to_cart,2023-05-07
42146,9373,visit,2023-03-12
42147,2579,signup,2023-03-20
42148,4747,signup,2023-03-15
42149,202,signup,2023-05-26
42150,7889,signup,2023-06-18
42151,4806,add_to_cart,2023-01-12
42152,4691,signup,2023-04-10
42153,5889,signup,2023-03-24
