transaction_id,user_id,amount,transaction_date,payment_method
7337,7316,5474,2023-05-11,Net Banking
7338,7524,6095,2023-05-17,Debit Card
7339,6675,7493,2023-02-04,Debit Card
7340,2306,3087,2023-02-15,Net Banking
7341,3570,1107,2023-03-19,Debit Card
7342,5395,2135,2023-01-22,Credit Card
7343,7436,5117,2023-05-04,Debit Card
7344,4031,5154,2023-06-17,UPI
7345,6345,1193,2023-05-08,UPI
7346,4332,6152,2023-03-03,Debit Card
7347,8321,7532,2023-05-01,Debit Card
7348,6678,8319,2023-05-20,Debit Card
7349,9805,1043,2023-02-18,UPI
7350,1463,1651,2023-01-08,Credit Card
7351,8207,4550,2023-06-11,Debit Card
7352,852,523,2023-01-25,Net Banking
7353,8295,7681,2023-01-08,Net Banking
7354,7352,2876,2023-02-15,Credit Card
7355,248,5827,2023-06-22,UPI
7356,67,3704,2023-04-10,Credit Card
7357,8086,4518,2023-01-25,Credit Card
7358,7581,3361,2023-03-28,Debit Card
7359,9844,9571,2023-06-20,Debit Card
7360,4240,1379,2023-01-09,UPI
7361,5409,3430,2023-02-10,Net Banking
7362,846,9470,2023-04-05,Debit Card
7363,7243,3286,2023-02-20,Net Banking
7364,7158,7016,2023-05-09,UPI
7365,1270,3226,2023-06-13,UPI
7366,9617,327,2023-04-09,Credit Card
7367,1483,9788,2023-03-07,Net Banking
7368,932,161,2023-04-12,Net Banking
7369,4906,5219,2023-06-12,Credit Card
7370,1112,4068,2023-02-23,Credit Card
7371,6004,8002,2023-01-14,UPI
7372,7316,1533,2023-04-30,Debit Card
7373,8974,5984,2023-01-12,UPI
7374,2820,7253,2023-01-20,Debit Card
7375,1573,6749,2023-01-29,Credit Card
7376,3887,6292,2023-02-01,Net Banking
7377,6071,7611,2023-03-08,Debit Card
7378,1415,6159,2023-04-09,Debit Card
7379,2632,8715,2023-05-12,UPI
7380,3014,5908,2023-06-22,Credit Card
7381,9535,2611,2023-02-19,Debit Card
7382,2936,8979,2023-01-10,Credit Card
7383,8384,2680,2023-06-23,Net Banking
7384,2734,6315,2023-04-08,Credit Card
7385,7893,923,2023-02-21,Credit Card
7386,5175,5190,2023-02-09,UPI
7387,4245,1888,2023-04-17,Debit Card
7388,4718,9024,2023-02-21,Credit Card
7389,9166,5940,2023-02-06,Credit Card
7390,7816,9690,2023-03-18,Credit Card
7391,9413,8680,2023-03-02,Credit Card
7392,3649,2871,2023-05-09,Net Banking
7393,4162,3475,2023-06-21,UPI
7394,721,6077,2023-06-06,UPI
7395,9727,158,2023-05-29,UPI
7396,8991,591,2023-04-26,UPI
7397,1215,1659,2023-06-21,Debit Card
7398,8651,1608,2023-01-20,Net Banking
7399,4075,4724,2023-03-07,Net Banking
7400,8907,734,2023-06-22,UPI
7401,8699,4894,2023-01-26,UPI
7402,1883,5344,2023-05-21,UPI
7403,1464,603,2023-05-21,Credit Card
7404,9393,4075,2023-02-20,Credit Card
7405,3441,4642,2023-06-01,Credit Card
7406,2117,5935,2023-05-10,Credit Card
7407,5871,9871,2023-01-04,Credit Card
7408,7912,4236,2023-05-15,Net Banking
7409,5213,5030,2023-02-17,Credit Card
7410,8357,9173,2023-06-12,Debit Card
7411,2858,7414,2023-06-08,Net Banking
7412,2057,663,2023-05-30,Credit Card
7413,7431,3944,2023-03-13,Credit Card
7414,4417,5336,2023-05-15,Debit Card
7415,2294,5649,2023-03-30,UPI
7416,6835,9603,2023-02-06,Net Banking
7417,7387,7864,2023-03-19,UPI
7418,1664,6722,2023-02-15,Net Banking
7419,8124,6976,2023-01-03,UPI
7420,4833,1318,2023-03-07,Net Banking
7421,6714,182,2023-02-07,Net Banking
7422,9591,766,2023-03-19,UPI
7423,5709,8672,2023-03-15,Credit Card
7424,6533,1880,2023-06-01,Credit Card
7425,7971,3826,2023-06-17,UPI
7426,1021,7546,2023-06-17,Net Banking
7427,5960,4103,2023-04-14,Debit Card
7428,580,6649,2023-02-21,Debit Card
7429,1978,7018,2023-01-23,Credit Card
7430,2092,379,2023-03-29,UPI
7431,4902,7269,2023-04-29,Debit Card
7432,2510,7320,2023-05-04,Debit Card
7433,5707,1600,2023-05-16,UPI
7434,2891,7294,2023-02-25,Debit Card
7435,5530,3129,2023-02-28,Credit Card
7436,6658,1543,2023-05-06,Net Banking
7437,8657,6281,2023-01-22,Net Banking
7438,5885,924,2023-06-11,Credit Card
7439,4431,2587,2023-04-14,UPI
7440,8750,3967,2023-01-30,Debit Card
7441,8014,7170,2023-01-01,Net Banking
7442,2610,2166,2023-05-06,Credit Card
7443,9682,9186,2023-01-07,Credit Card
7444,1548,5625,2023-02-08,Credit Card
7445,9773,6104,2023-01-03,Net Banking
7446,9133,6237,2023-03-12,Net Banking
7447,9113,1771,2023-03-28,Net Banking
7448,4795,7227,2023-03-31,UPI
7449,9976,8091,2023-05-20,UPI
7450,1113,7938,2023-06-12,UPI
7451,9076,7856,2023-06-07,UPI
7452,7092,732,2023-02-22,UPI
7453,9420,255,2023-02-02,Net Banking
7454,9837,8195,2023-06-26,Net Banking
7455,2691,6324,2023-05-02,Net Banking
7456,8604,2288,2023-03-14,Debit Card
7457,9272,6195,2023-05-03,Credit Card
7458,9429,5500,2023-03-04,Debit Card
7459,565,890,2023-02-22,Net Banking
7460,898,4197,2023-02-05,UPI
7461,5653,7920,2023-03-16,Credit Card
7462,1946,4249,2023-01-02,UPI
7463,8181,8491,2023-01-08,Credit Card
7464,1246,5118,2023-06-16,Debit Card
7465,1818,8252,2023-02-24,Net Banking
7466,8151,3940,2023-01-16,Net Banking
7467,5250,2003,2023-06-13,Net Banking
7468,8662,298,2023-01-13,Net Banking
7469,4737,627,2023-06-16,Credit Card
7470,3222,7745,2023-05-11,Credit Card
7471,9285,8311,2023-03-11,UPI
7472,6037,5909,2023-03-17,Debit Card
7473,6429,7333,2023-01-12,Debit Card
7474,9090,7371,2023-01-24,Debit Card
7475,5343,4317,2023-03-01,Debit Card
7476,8354,1963,2023-06-26,Net Banking
7477,9107,2128,2023-04-23,Credit Card
7478,1977,758,2023-02-20,Net Banking
7479,7779,3007,2023-02-06,Net Banking
7480,5645,3329,2023-02-16,Credit Card
7481,1125,9037,2023-05-02,UPI
7482,6824,2888,2023-03-08,Net Banking
7483,12,112,2023-06-12,Credit Card
7484,9615,2289,2023-05-27,Debit Card
7485,8029,6313,2023-05-28,Debit Card
7486,9495,2330,2023-01-19,Credit Card
7487,7228,3294,2023-03-06,Net Banking
7488,9701,8854,2023-06-22,Debit Card
7489,9130,8738,2023-03-20,UPI
7490,9148,9747,2023-05-15,Credit Card
7491,9793,9190,2023-05-16,Net Banking
7492,6125,3692,2023-04-10,Debit Card
7493,1727,4265,2023-02-05,Credit Card
7494,715,2254,2023-03-04,Credit Card
7495,8592,7343,2023-06-13,Net Banking
7496,9391,8592,2023-03-28,Debit Card
7497,4187,1722,2023-01-23,Net Banking
7498,3148,3040,2023-01-01,Net Banking
7499,6272,9749,2023-03-29,Debit Card
7500,3873,167,2023-01-05,Debit Card
7501,8820,1848,2023-05-30,Debit Card
7502,4398,4380,2023-05-23,Debit Card
7503,7530,5753,2023-03-27,Net Banking
7504,4902,6033,2023-05-27,Debit Card
7505,156,1629,2023-01-09,Credit Card
7506,2077,3668,2023-05-12,Net Banking
7507,1197,8762,2023-02-03,Debit Card
7508,3126,2612,2023-01-25,UPI
7509,8822,4650,2023-05-01,Credit Card
7510,5853,7992,2023-03-08,UPI
7511,4726,1484,2023-04-28,Net Banking
7512,7287,4484,2023-03-16,Net Banking
7513,5654,9705,2023-04-21,UPI
7514,4524,966,2023-03-07,Net Banking
7515,3158,5815,2023-05-20,Credit Card
7516,6691,5452,2023-05-08,Debit Card
7517,8552,8454,2023-04-13,Debit Card
7518,5795,2282,2023-02-12,Credit Card
7519,1533,445,2023-03-15,Credit Card
7520,2792,3066,2023-06-08,UPI
7521,5319,8858,2023-03-09,Debit Card
7522,8729,7400,2023-06-11,Credit Card
7523,3008,244,2023-06-07,Debit Card
7524,7621,517,2023-01-31,UPI
7525,3131,8851,2023-05-01,Net Banking
7526,8175,7990,2023-04-01,UPI
7527,2457,2113,2023-04-08,UPI
7528,3662,1700,2023-03-29,UPI
7529,4579,9000,2023-01-27,Debit Card
7530,8949,1345,2023-03-28,UPI
7531,4556,3932,2023-01-14,Credit Card
7532,5498,8019,2023-02-27,Net Banking
7533,9042,1957,2023-05-12,Net Banking
7534,5278,3208,2023-04-06,Debit Card
7535,4006,6931,2023-03-17,Net Banking
7536,537,4247,2023-05-16,UPI
7537,1752,1856,2023-02-28,Net Banking
7538,1919,8349,2023-06-12,Debit Card
7539,9129,5148,2023-01-25,Credit Card
7540,7397,4702,2023-05-30,Debit Card
7541,5783,7775,2023-06-24,Net Banking
7542,2986,7553,2023-03-04,UPI
7543,4625,9549,2023-01-27,Net Banking
7544,2472,3363,2023-06-01,UPI
7545,1509,4611,2023-05-21,Debit Card
7546,5931,8332,2023-04-09,Net Banking
7547,2215,7766,2023-04-22,Net Banking
7548,606,1858,2023-02-23,Net Banking
7549,1450,8059,2023-01-09,Credit Card
7550,8301,7814,2023-03-09,Net Banking
7551,3098,5287,2023-01-11,Credit Card
7552,3781,4267,2023-01-27,UPI
7553,9375,8844,2023-03-21,Credit Card
7554,9992,3056,2023-04-06,Credit Card
7555,4048,2574,2023-05-27,UPI
7556,5369,5790,2023-01-07,Debit Card
7557,3238,8680,2023-04-05,Debit Card
7558,7610,4015,2023-01-10,Debit Card
7559,3908,137,2023-02-04,UPI
7560,8286,821,2023-02-10,Net Banking
7561,7984,6267,2023-02-04,Debit Card
7562,6562,3366,2023-02-09,UPI
7563,8879,3382,2023-04-06,Net Banking
7564,9677,6998,2023-05-20,Net Banking
7565,1228,4425,2023-04-09,Credit Card
7566,3498,7927,2023-03-07,Credit Card
7567,8799,8932,2023-05-07,UPI
7568,9365,5628,2023-01-25,Debit Card
7569,6911,702,2023-04-10,Credit Card
7570,526,804,2023-04-16,UPI
7571,6763,1091,2023-02-14,Net Banking
7572,6119,1780,2023-01-21,UPI
7573,1177,246,2023-03-15,Net Banking
7574,962,4930,2023-03-31,Net Banking
7575,2283,9399,2023-03-10,UPI
7576,5048,8644,2023-05-25,UPI
7577,605,3838,2023-05-30,Credit Card
7578,5147,1701,2023-01-11,UPI
7579,6502,4178,2023-04-06,UPI
7580,171,3857,2023-02-09,Net Banking
7581,8353,2516,2023-02-28,Credit Card
7582,1041,7889,2023-04-10,Net Banking
7583,7403,3471,2023-01-12,Debit Card
7584,8456,8722,2023-05-09,Net Banking
7585,9417,2648,2023-01-03,Credit Card
7586,8627,8573,2023-04-27,UPI
7587,1750,7777,2023-05-06,Credit Card
7588,4792,7849,2023-02-09,Credit Card
7589,1874,8485,2023-05-24,Credit Card
7590,5136,6880,2023-04-26,Debit Card
7591,7573,155,2023-02-02,Credit Card
7592,4218,7477,2023-03-25,Credit Card
7593,269,4817,2023-04-02,Net Banking
7594,7357,470,2023-03-27,Debit Card
7595,6029,8664,2023-04-21,Net Banking
7596,5401,1023,2023-03-09,Debit Card
7597,2908,4803,2023-04-15,Debit Card
7598,4938,1874,2023-06-10,Credit Card
7599,5376,9117,2023-05-15,Net Banking
7600,5383,8361,2023-02-18,Net Banking
7601,6546,8527,2023-03-11,Credit Card
7602,1622,7925,2023-01-25,UPI
7603,6144,1954,2023-02-10,Credit Card
7604,2986,6840,2023-05-13,Net Banking
7605,192,9209,2023-06-03,Credit Card
7606,1071,6777,2023-03-15,UPI
7607,4939,9143,2023-04-22,UPI
7608,6262,7066,2023-01-05,Net Banking
7609,8473,6695,2023-05-01,Debit Card
7610,7691,7761,2023-01-28,Credit Card
7611,2317,4117,2023-02-10,UPI
7612,3286,6653,2023-05-18,Net Banking
7613,9041,3003,2023-01-17,Debit Card
7614,4334,2176,2023-06-29,UPI
7615,9767,3668,2023-03-29,Debit Card
7616,7670,2800,2023-04-23,Credit Card
7617,7570,698,2023-05-19,Debit Card
7618,1388,6242,2023-05-11,Net Banking
7619,149,9082,2023-05-05,Credit Card
7620,1336,2526,2023-04-13,Net Banking
7621,6033,8627,2023-05-18,Debit Card
7622,7683,1349,2023-04-01,Debit Card
7623,7816,3778,2023-05-08,Debit Card
7624,4164,4146,2023-04-29,Credit Card
7625,6980,2113,2023-06-07,Net Banking
7626,3688,6338,2023-01-01,UPI
7627,9746,2698,2023-02-22,Debit Card
7628,4834,7762,2023-02-10,Credit Card
7629,8672,4837,2023-03-14,Credit Card
7630,6714,7862,2023-05-25,UPI
7631,3733,5022,2023-05-06,Net Banking
7632,2679,8198,2023-03-15,Credit Card
7633,1375,6714,2023-06-29,Credit Card
7634,5187,9508,2023-04-18,Credit Card
7635,166,9141,2023-05-24,Credit Card
7636,7463,4091,2023-06-01,Debit Card
7637,5122,8726,2023-06-08,Net Banking
7638,6045,855,2023-06-17,Credit Card
7639,7575,1375,2023-02-28,Net Banking
7640,8636,3178,2023-05-08,Credit Card
7641,3343,9188,2023-05-20,Credit Card
7642,1315,3254,2023-01-28,Debit Card
7643,3411,5699,2023-03-27,UPI
7644,8151,9517,2023-05-06,Debit Card
7645,6310,9336,2023-01-10,Debit Card
7646,3281,7974,2023-05-02,Debit Card
7647,5563,5138,2023-02-28,Debit Card
7648,2268,7887,2023-02-26,Debit Card
7649,5622,9620,2023-01-05,UPI
7650,8619,2239,2023-06-08,Debit Card
7651,9129,7188,2023-01-03,Net Banking
7652,3578,8824,2023-05-04,Net Banking
7653,4313,9880,2023-06-19,Net Banking
7654,3234,7861,2023-01-03,UPI
7655,5967,7461,2023-06-26,Net Banking
7656,6488,460,2023-03-04,Credit Card
7657,1491,7936,2023-02-25,Debit Card
7658,8623,2691,2023-02-20,Credit Card
7659,2408,5994,2023-06-16,UPI
7660,1587,5160,2023-04-30,Credit Card
7661,8110,8480,2023-05-08,Credit Card
7662,7134,3173,2023-05-18,Credit Card
7663,494,504,2023-03-19,Debit Card
7664,2724,6942,2023-06-23,Net Banking
7665,9057,8183,2023-02-14,Credit Card
7666,9203,9719,2023-06-23,UPI
7667,4091,2930,2023-03-22,UPI
7668,1960,3779,2023-01-18,Debit Card
7669,2261,8024,2023-05-07,Net Banking
7670,153,2144,2023-06-16,Net Banking
7671,5341,9132,2023-02-20,UPI
7672,971,3578,2023-02-02,Net Banking
7673,941,7571,2023-01-13,Credit Card
7674,4766,6394,2023-01-31,UPI
7675,9482,1797,2023-04-15,Credit Card
7676,5858,4696,2023-06-12,UPI
7677,4235,5331,2023-06-17,Credit Card
7678,5202,6017,2023-06-28,Credit Card
7679,4955,5311,2023-03-17,UPI
7680,6198,1790,2023-03-30,Net Banking
7681,4756,3578,2023-05-08,UPI
7682,1428,3544,2023-03-01,Net Banking
7683,7524,7556,2023-03-30,Debit Card
7684,7588,8756,2023-05-03,Debit Card
7685,2254,8707,2023-04-23,UPI
7686,943,3166,2023-02-05,Net Banking
7687,7637,4843,2023-04-05,UPI
7688,5517,6075,2023-01-15,Credit Card
7689,5033,3926,2023-01-18,UPI
7690,8268,371,2023-04-01,Debit Card
7691,3118,2784,2023-05-01,UPI
7692,4475,9156,2023-06-04,Net Banking
7693,685,2689,2023-03-21,Net Banking
7694,4145,8330,2023-04-11,Credit Card
7695,1763,951,2023-04-18,UPI
7696,6473,2403,2023-01-18,Net Banking
7697,9374,7147,2023-01-08,UPI
7698,8636,4155,2023-02-09,UPI
7699,9816,3545,2023-04-28,Debit Card
7700,4006,8346,2023-06-04,Debit Card
7701,11,5657,2023-02-18,Credit Card
7702,332,9679,2023-06-22,Debit Card
7703,374,2821,2023-04-06,Credit Card
7704,1580,8166,2023-06-08,Credit Card
7705,1371,2563,2023-05-10,Debit Card
7706,4450,4744,2023-01-09,Credit Card
7707,3394,5336,2023-01-22,Credit Card
7708,264,3881,2023-06-11,Credit Card
7709,7546,2555,2023-04-15,UPI
7710,2564,1227,2023-06-14,UPI
7711,4712,2880,2023-02-22,Net Banking
7712,2862,721,2023-03-10,Credit Card
7713,6357,2086,2023-05-24,Debit Card
7714,1969,634,2023-03-27,Credit Card
7715,5874,2477,2023-06-25,Credit Card
7716,5384,4616,2023-05-09,UPI
7717,2653,2728,2023-03-17,Debit Card
7718,2980,5908,2023-04-21,UPI
7719,5277,3804,2023-03-30,UPI
7720,3153,6511,2023-06-21,UPI
7721,3535,6963,2023-06-04,Debit Card
7722,5501,7408,2023-04-30,Credit Card
7723,9600,2823,2023-05-01,Debit Card
7724,2029,1271,2023-04-26,Debit Card
7725,8670,4476,2023-01-06,Debit Card
7726,6440,963,2023-01-16,UPI
7727,798,3390,2023-06-14,UPI
7728,1599,196,2023-05-26,Credit Card
7729,2548,8366,2023-05-01,UPI
7730,6869,501,2023-05-16,Net Banking
7731,5554,9320,2023-02-05,UPI
7732,3918,8711,2023-02-24,Net Banking
7733,6649,4733,2023-01-23,Credit Card
7734,4993,8039,2023-06-22,Credit Card
7735,2189,557,2023-03-11,Credit Card
7736,7334,1323,2023-04-19,UPI
7737,1630,8009,2023-04-01,UPI
7738,3253,4628,2023-01-02,UPI
7739,7148,3522,2023-01-31,Credit Card
7740,1282,718,2023-05-16,Debit Card
7741,3637,5890,2023-01-29,Net Banking
7742,3902,1027,2023-03-11,Debit Card
7743,1418,3996,2023-03-31,Credit Card
7744,3728,4688,2023-01-21,UPI
7745,8293,7329,2023-02-20,Debit Card
7746,3060,8766,2023-04-03,Net Banking
7747,6656,2363,2023-06-05,Credit Card
7748,7439,4667,2023-05-06,Credit Card
7749,6482,1655,2023-03-31,Debit Card
7750,8722,628,2023-03-22,Credit Card
7751,3183,2063,2023-04-10,Debit Card
7752,638,8079,2023-04-27,Debit Card
7753,8981,7429,2023-02-21,Debit Card
7754,5532,9514,2023-01-07,Net Banking
7755,8359,9039,2023-05-05,UPI
7756,5066,6574,2023-04-04,UPI
7757,7281,4183,2023-02-22,UPI
7758,9707,3686,2023-06-27,Net Banking
7759,9519,2410,2023-06-11,Credit Card
7760,2277,6801,2023-06-25,Credit Card
7761,4066,9347,2023-01-21,Credit Card
7762,4282,8322,2023-06-10,Credit Card
7763,765,1364,2023-06-13,Credit Card
7764,5959,3142,2023-04-26,Debit Card
7765,7532,9817,2023-05-14,Net Banking
7766,8818,691,2023-05-12,UPI
7767,3129,3424,2023-01-12,Credit Card
7768,1764,6517,2023-01-31,Net Banking
7769,8333,436,2023-02-11,UPI
7770,4789,9053,2023-03-31,Net Banking
7771,8988,8419,2023-03-09,Net Banking
7772,110,8252,2023-05-03,Credit Card
7773,1618,6575,2023-06-10,UPI
7774,7067,5582,2023-06-02,Credit Card
7775,4842,5170,2023-04-20,Credit Card
7776,2666,8601,2023-05-18,Debit Card
7777,497,5931,2023-04-14,UPI
7778,8917,3842,2023-01-12,Credit Card
7779,4602,5690,2023-04-24,Debit Card
7780,7703,2802,2023-04-20,Debit Card
7781,2250,4331,2023-02-10,Credit Card
7782,7201,4654,2023-03-24,Net Banking
7783,2854,2506,2023-01-02,Net Banking
7784,1310,8230,2023-02-04,Net Banking
7785,1714,1301,2023-06-16,Net Banking
7786,6021,7913,2023-04-15,Debit Card
7787,6693,8309,2023-06-06,Net Banking
7788,8611,9830,2023-01-21,Debit Card
7789,1992,1842,2023-02-20,Credit Card
7790,7392,427,2023-04-06,Debit Card
7791,8789,2698,2023-01-08,Credit Card
7792,7018,1313,2023-03-29,UPI
7793,9090,2796,2023-06-03,Net Banking
7794,3880,7186,2023-03-10,Net Banking
7795,3537,2010,2023-04-30,Credit Card
7796,4384,6722,2023-01-04,Net Banking
7797,8229,2218,2023-01-21,UPI
7798,6617,1840,2023-03-22,UPI
7799,7164,9468,2023-06-14,Credit Card
7800,4628,7289,2023-03-13,Debit Card
7801,7929,2291,2023-01-11,Net Banking
7802,9371,5473,2023-04-10,UPI
7803,8989,4724,2023-06-14,Net Banking
7804,4853,1869,2023-05-04,Net Banking
7805,3140,5114,2023-01-17,UPI
7806,5679,2865,2023-04-11,Net Banking
7807,887,5385,2023-06-27,Credit Card
7808,4887,6083,2023-04-03,Debit Card
7809,9952,6071,2023-06-28,Debit Card
7810,2328,5000,2023-01-08,Credit Card
7811,4539,8170,2023-01-06,Net Banking
7812,2808,5598,2023-05-28,UPI
7813,5815,5501,2023-03-26,Debit Card
7814,8591,3427,2023-01-25,Net Banking
7815,8684,5624,2023-04-07,Debit Card
7816,5117,9174,2023-03-14,Debit Card
7817,8229,9217,2023-05-25,Debit Card
7818,2925,1747,2023-04-14,Credit Card
7819,9602,5611,2023-06-11,Debit Card
7820,9632,6988,2023-01-14,Net Banking
7821,1635,4377,2023-04-30,Net Banking
7822,7296,9154,2023-04-30,Debit Card
7823,8546,5539,2023-02-10,Debit Card
7824,851,3910,2023-03-30,UPI
7825,5754,1014,2023-02-26,Credit Card
7826,4252,1688,2023-01-15,Net Banking
7827,1370,2242,2023-03-28,UPI
7828,1607,8631,2023-05-16,Credit Card
7829,7863,1969,2023-03-08,Debit Card
7830,3869,5499,2023-06-13,Debit Card
7831,4240,9643,2023-04-13,Debit Card
7832,5389,7839,2023-03-19,Net Banking
7833,8122,5973,2023-05-16,Credit Card
7834,5864,8386,2023-03-17,UPI
7835,7190,7897,2023-04-01,Net Banking
7836,7524,1735,2023-02-19,UPI
7837,3883,2151,2023-01-12,Debit Card
7838,9779,8510,2023-05-17,Credit Card
7839,9799,6207,2023-02-06,Debit Card
7840,8302,8619,2023-05-13,UPI
7841,713,3290,2023-04-08,Debit Card
7842,8200,7516,2023-02-19,Debit Card
7843,1479,7447,2023-05-11,Credit Card
7844,1102,3045,2023-06-18,UPI
7845,8516,3925,2023-01-28,Credit Card
7846,9266,2250,2023-01-15,Credit Card
7847,7677,4527,2023-01-27,UPI
7848,9365,7946,2023-05-29,Debit Card
7849,9539,6842,2023-03-06,Credit Card
7850,7000,5762,2023-01-07,Debit Card
7851,7076,6881,2023-01-18,Credit Card
7852,7307,4109,2023-02-15,UPI
7853,2258,4712,2023-04-22,Debit Card
7854,1464,737,2023-04-27,Net Banking
7855,5665,4848,2023-03-11,Net Banking
7856,5199,6069,2023-06-25,Debit Card
7857,1635,6595,2023-02-16,Net Banking
7858,147,267,2023-06-01,Net Banking
7859,5783,7745,2023-05-04,Debit Card
7860,3901,6887,2023-01-31,Credit Card
7861,4653,8224,2023-04-01,Debit Card
7862,8135,1138,2023-01-16,Net Banking
7863,2210,9378,2023-02-22,UPI
7864,6066,4030,2023-03-16,UPI
7865,9626,4531,2023-03-02,Debit Card
7866,1850,748,2023-01-19,Net Banking
7867,4925,9501,2023-03-14,Debit Card
7868,2983,9210,2023-01-17,Credit Card
7869,9390,6924,2023-06-13,Net Banking
7870,7695,5433,2023-02-24,Credit Card
7871,4136,7330,2023-01-27,Net Banking
7872,9015,4379,2023-02-09,Debit Card
7873,9142,3564,2023-04-28,UPI
7874,871,7273,2023-02-26,Credit Card
7875,6390,7968,2023-04-09,Debit Card
7876,2085,5575,2023-01-26,UPI
7877,3227,6797,2023-01-10,Credit Card
7878,3843,9736,2023-01-14,Credit Card
7879,2243,1033,2023-05-07,Debit Card
7880,8333,4617,2023-03-04,Debit Card
7881,8964,1502,2023-01-21,Debit Card
7882,2075,7052,2023-01-21,Debit Card
7883,452,7925,2023-05-16,Net Banking
7884,2283,9972,2023-04-03,Credit Card
7885,1263,207,2023-06-02,Net Banking
7886,3121,1761,2023-03-20,Credit Card
7887,5448,1849,2023-01-09,Debit Card
7888,4548,9625,2023-04-19,Credit Card
7889,3317,9922,2023-06-23,Debit Card
7890,3554,1256,2023-04-21,Credit Card
7891,472,8529,2023-05-19,Debit Card
7892,1644,4923,2023-01-06,Credit Card
7893,4384,686,2023-01-11,UPI
7894,3268,4425,2023-06-11,Credit Card
7895,1620,4328,2023-04-10,Debit Card
7896,3287,1045,2023-04-14,UPI
7897,3802,1531,2023-01-11,Credit Card
7898,3046,8102,2023-03-06,Net Banking
7899,5803,9517,2023-04-29,Credit Card
7900,2373,3018,2023-02-25,Net Banking
7901,3280,6189,2023-03-24,UPI
7902,4393,6873,2023-04-14,Credit Card
7903,2870,5852,2023-06-02,Credit Card
7904,7237,7167,2023-06-14,Net Banking
7905,7116,2369,2023-01-02,UPI
7906,6322,1244,2023-02-05,Net Banking
7907,6681,5857,2023-02-13,Net Banking
7908,7982,4010,2023-06-10,UPI
7909,2305,436,2023-01-01,Credit Card
7910,411,8679,2023-04-16,Debit Card
7911,3068,8459,2023-05-01,Credit Card
7912,6684,3821,2023-04-17,Credit Card
7913,9316,3772,2023-04-22,Debit Card
7914,2344,2056,2023-01-15,UPI
7915,9460,2140,2023-04-29,Credit Card
7916,3776,9121,2023-02-05,Debit Card
7917,1864,4813,2023-01-28,Credit Card
7918,2755,4330,2023-03-01,UPI
7919,7763,6506,2023-05-24,UPI
7920,4974,5349,2023-05-17,Debit Card
7921,8431,1160,2023-05-26,Net Banking
7922,4752,6239,2023-01-01,Debit Card
7923,5200,1639,2023-02-17,Debit Card
7924,8181,7111,2023-05-03,UPI
7925,5085,7388,2023-04-29,UPI
7926,6359,9832,2023-01-29,Credit Card
7927,1295,1733,2023-01-26,UPI
7928,7497,4006,2023-06-15,Credit Card
7929,4357,8937,2023-05-19,Net Banking
7930,2955,2794,2023-02-25,Debit Card
7931,6901,7066,2023-01-04,Credit Card
7932,5798,9281,2023-02-18,UPI
7933,7514,5677,2023-01-21,UPI
7934,8296,408,2023-04-17,Net Banking
7935,2097,9419,2023-03-30,UPI
7936,1040,4523,2023-06-25,Net Banking
7937,8873,2376,2023-01-29,Debit Card
7938,5447,5461,2023-01-26,UPI
7939,903,2315,2023-04-30,Debit Card
7940,3202,3414,2023-04-19,Credit Card
7941,7367,5950,2023-02-09,UPI
7942,3145,8993,2023-03-18,UPI
7943,1816,3629,2023-03-06,UPI
7944,5741,9104,2023-04-04,UPI
7945,6171,9777,2023-04-04,Credit Card
